num,reg,pos,loc,reg,pos,loc,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
12,r1,9, 1085059,r2,12, 1085059,r3,11, 1085059, 1041,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 407, 151, 4759, 2, 3147, 1127, 1, 864, 1013, 0, 266, 44168, 919, 3, 32, 3229, 435, 430, 3, 32103, 7079, 11436, 0, 0, 146, 2804, 2740, 4386, 54, 0, 0, 19, 25, 120, 2, 44275, 36674, 39971, 1, 0, 0, 319,-
13,r0,24, 1085028,r0,22, 1085028,r1,2, 1085028, 1042,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 305, 150, 4974, 4, 3295, 1178, 1, 907, 1050, 0, 286, 44285, 970, 3, 33, 2963, 512, 410, 3, 31516, 6315, 11774, 0, 0, 160, 2911, 2871, 4615, 56, 0, 0, 19, 25, 119, 5, 44421, 36506, 39805, 1, 0, 0, 329,-
14,r1,13, 1085034,r1,4, 1085034,r0,27, 1085034, 1045,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 423, 171, 5168, 2, 3416, 1201, 1, 972, 1104, 0, 273, 44846, 1040, 3, 33, 2966, 432, 434, 3, 31892, 6607, 12223, 0, 0, 175, 3064, 2935, 4750, 56, 0, 0, 19, 25, 142, 2, 45273, 37241, 40534, 1, 0, 0, 317,-
15,r2,2, 1085058,r1,1, 1085058,r0,6, 1085058, 1047,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 416, 161, 4956, 2, 3265, 1174, 1, 897, 1041, 0, 278, 44688, 960, 3, 32, 3107, 432, 404, 3, 31781, 6645, 11787, 0, 0, 158, 2895, 2818, 4602, 58, 0, 0, 19, 27, 255, 3, 44942, 36822, 40093, 1, 0, 0, 317,-
17,r3,17, 1085052,r3,31, 1085052,r1,7, 1085052, 1040,"  108e7c:	e5832000 	str	r2, [r3]",benign, 225, 25, 5267, 4, 3507, 1269, 1, 924, 1067, 0, 284, 44745, 999, 3, 32, 2998, 421, 410, 3, 31544, 6193, 12268, 0, 0, 172, 3114, 2945, 4877, 52, 0, 0, 19, 24, 143, 4, 45157, 36633, 39907, 1, 0, 0, 335,-
18,r0,6, 1085037,r2,17, 1085037,r0,24, 1085037, 1048,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 404, 148, 5126, 2, 3378, 1220, 1, 923, 1064, 0, 277, 45392, 992, 3, 32, 3339, 412, 403, 3, 31784, 6545, 12074, 0, 0, 168, 3007, 2889, 4740, 54, 0, 0, 19, 27, 143, 2, 45251, 36907, 40248, 1, 0, 0, 328,-
19,r0,11, 1085057,r1,21, 1085057,r3,22, 1085057, 1045,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 403, 151, 5177, 2, 3415, 1203, 1, 972, 1105, 0, 278, 44828, 1040, 3, 33, 2931, 511, 412, 3, 31551, 6293, 12172, 0, 0, 175, 3083, 2933, 4760, 58, 0, 0, 19, 25, 120, 2, 45666, 36810, 40214, 1, 0, 0, 318,-
20,r1,17, 1085050,r2,21, 1085050,r0,4, 1085050, 1044,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 404, 149, 4999, 2, 3293, 1194, 1, 882, 1033, 0, 280, 44794, 950, 3, 32, 3051, 417, 408, 3, 31745, 6528, 11882, 0, 0, 156, 2965, 2834, 4644, 54, 0, 0, 19, 23, 120, 2, 45301, 36176, 39667, 1, 0, 0, 327,-
21,r0,3, 1085062,r1,20, 1085062,r3,5, 1085062, 1042,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 404, 150, 4981, 3, 3293, 1179, 1, 907, 1050, 0, 273, 44644, 970, 3, 35, 2997, 436, 406, 3, 32160, 6965, 11898, 0, 0, 160, 2930, 2803, 4631, 55, 0, 0, 19, 26, 122, 2, 45312, 36531, 39970, 2, 0, 0, 323,-
22,r0,6, 1085039,r2,12, 1085039,r2,13, 1085039, 1045,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 407, 152, 5179, 2, 3422, 1204, 1, 972, 1104, 0, 277, 44850, 1040, 3, 33, 2903, 430, 440, 3, 32267, 7026, 12280, 0, 0, 175, 3079, 2908, 4750, 57, 0, 0, 19, 26, 120, 2, 45461, 37330, 40611, 1, 0, 0, 321,-
23,r0,10, 1085030,r3,13, 1085030,r2,24, 1085030, 1040,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 395, 150, 5235, 2, 3478, 1265, 0, 924, 1066, 0, 272, 44725, 999, 3, 32, 2895, 430, 430, 3, 32137, 6508, 12283, 0, 0, 172, 3042, 2922, 4885, 51, 0, 0, 19, 22, 120, 2, 45618, 37330, 40852, 1, 0, 0, 318,-
24,r3,22, 1085035,r0,8, 1085035,r2,16, 1085035, 1041,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 396, 151, 4924, 2, 3241, 1167, 1, 864, 1013, 0, 283, 44278, 919, 3, 32, 2934, 389, 412, 3, 32042, 7023, 11393, 0, 0, 146, 2813, 2707, 4397, 52, 0, 0, 19, 25, 120, 2, 44402, 36010, 39291, 1, 0, 0, 330,-
25,r1,7, 1085029,r0,18, 1085029,r1,20, 1085029, 1048,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 404, 153, 5129, 2, 3381, 1219, 1, 923, 1064, 0, 268, 44396, 992, 3, 32, 3033, 420, 416, 3, 31981, 6774, 12060, 0, 0, 168, 2988, 2851, 4738, 55, 0, 0, 19, 26, 142, 2, 45335, 36925, 40207, 1, 0, 0, 324,-
26,r0,24, 1085050,r2,11, 1085050,r3,1, 1085050, 1046,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 403, 170, 4935, 2, 3268, 1187, 1, 887, 1033, 0, 269, 44750, 950, 3, 32, 3087, 422, 410, 3, 31836, 6709, 11662, 0, 0, 157, 2883, 2783, 4571, 55, 0, 0, 19, 28, 120, 2, 45021, 36572, 39996, 1, 0, 0, 336,-
27,r1,18, 1085030,r1,29, 1085030,r0,12, 1085030, 1048,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 405, 155, 5143, 2, 3391, 1222, 0, 923, 1064, 0, 274, 44387, 992, 3, 32, 2927, 465, 418, 3, 32299, 6859, 12025, 0, 0, 168, 3019, 2909, 4735, 57, 0, 0, 19, 26, 121, 2, 45250, 36689, 39997, 1, 0, 0, 338,-
28,r3,21, 1085037,r0,4, 1085037,r0,11, 1085037, 1048,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 392, 150, 5130, 2, 3383, 1231, 1, 923, 1063, 0, 273, 44901, 992, 3, 32, 3123, 431, 432, 3, 31738, 6482, 12070, 0, 0, 168, 3020, 2858, 4727, 54, 0, 0, 19, 26, 143, 2, 45425, 36940, 40234, 1, 0, 0, 316,-
29,r2,12, 1085044,r3,28, 1085044,r1,20, 1085044, 1049,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 324, 169, 4759, 4, 3144, 1133, 1, 851, 1003, 0, 275, 43843, 908, 3, 32, 2924, 421, 623, 3, 31678, 6423, 11385, 0, 0, 145, 2781, 2734, 4409, 53, 0, 0, 19, 25, 120, 4, 43865, 35459, 38872, 1, 0, 0, 318,-
30,r2,25, 1085033,r2,3, 1085033,r0,8, 1085033, 1046,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 411, 150, 4930, 2, 3256, 1180, 1, 887, 1033, 0, 266, 44773, 950, 3, 32, 3136, 457, 425, 3, 31624, 6443, 11624, 0, 0, 157, 2870, 2777, 4572, 58, 0, 0, 19, 28, 121, 2, 44209, 36441, 39719, 1, 0, 0, 329,-
31,r2,27, 1085042,r1,5, 1085042,r1,0, 1085042, 1040,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 395, 148, 5242, 2, 3479, 1265, 1, 924, 1067, 0, 268, 44654, 999, 3, 32, 2961, 500, 427, 3, 31937, 6617, 12298, 0, 0, 172, 3065, 2906, 4886, 55, 0, 0, 19, 23, 143, 2, 45510, 37136, 40368, 1, 0, 0, 319,-
32,r3,6, 1085053,r3,22, 1085053,r1,23, 1085053, 1046,"  108e7c:	e5832000 	str	r2, [r3]",benign, 413, 161, 4950, 3, 3255, 1179, 1, 887, 1032, 1, 275, 44473, 950, 3, 34, 2910, 421, 503, 3, 31650, 6347, 11678, 0, 0, 157, 2860, 2792, 4576, 55, 0, 0, 19, 27, 213, 5, 45048, 36405, 39758, 2, 0, 0, 316,-
33,r3,8, 1085048,r2,22, 1085048,r0,26, 1085048, 1043,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 307, 150, 4758, 4, 3127, 1120, 1, 854, 1005, 0, 272, 43975, 909, 3, 32, 3164, 388, 411, 3, 31127, 6101, 11261, 0, 0, 144, 2796, 2711, 4368, 52, 0, 0, 19, 23, 143, 4, 44010, 35315, 38548, 1, 0, 0, 322,-
34,r3,15, 1085042,r3,31, 1085042,r2,21, 1085042, 1043,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 393, 149, 4750, 2, 3125, 1115, 1, 854, 1004, 0, 271, 44228, 909, 3, 32, 3039, 411, 446, 3, 31794, 6719, 11310, 0, 0, 144, 2795, 2719, 4367, 54, 0, 0, 19, 24, 143, 2, 44299, 36366, 39670, 1, 0, 0, 318,-
35,r1,13, 1085034,r0,28, 1085034,r1,11, 1085034, 1042,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 396, 150, 4972, 2, 3291, 1180, 1, 907, 1050, 0, 286, 44606, 970, 3, 33, 3097, 408, 421, 3, 31949, 6760, 11874, 0, 0, 160, 2924, 2822, 4610, 54, 0, 0, 19, 25, 120, 3, 44948, 36563, 39805, 1, 0, 0, 336,-
36,r3,14, 1085054,r2,7, 1085054,r2,18, 1085054, 1044,"  108e7c:	e5832000 	str	r2, [r3]",benign, 411, 156, 4981, 2, 3295, 1200, 1, 882, 1034, 0, 267, 44863, 950, 3, 32, 3282, 429, 410, 3, 32101, 6873, 11875, 0, 0, 156, 2961, 2830, 4631, 53, 0, 0, 19, 23, 120, 2, 44997, 36712, 39997, 1, 0, 0, 318,-
37,r1,0, 1085050,r3,1, 1085050,r3,26, 1085050, 1047,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 393, 148, 4973, 2, 3276, 1176, 1, 897, 1042, 0, 271, 44472, 960, 3, 32, 2903, 387, 414, 3, 32028, 6881, 11793, 0, 0, 158, 2919, 2822, 4590, 54, 0, 0, 19, 28, 120, 2, 45218, 36814, 40254, 1, 0, 0, 317,-
38,r1,7, 1085028,r3,22, 1085028,r2,27, 1085028, 1040,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 312, 157, 5257, 4, 3489, 1264, 1, 924, 1067, 0, 274, 44772, 999, 3, 32, 3151, 663, 432, 3, 31542, 6170, 12222, 0, 0, 172, 3061, 2912, 4895, 55, 0, 0, 19, 24, 142, 4, 44996, 36712, 39984, 1, 0, 0, 322,-
39,r1,3, 1085044,r3,5, 1085044,r2,7, 1085044, 1043,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 316, 160, 4754, 5, 3130, 1121, 1, 854, 1005, 0, 269, 43831, 909, 3, 32, 3161, 425, 427, 3, 31413, 6158, 11273, 0, 0, 144, 2776, 2739, 4361, 54, 0, 0, 19, 26, 142, 4, 43825, 35462, 38689, 1, 0, 0, 328,-
40,r3,10, 1085056,r3,0, 1085056,r3,3, 1085056, 1048,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 307, 149, 5126, 4, 3377, 1219, 0, 923, 1064, 0, 265, 44149, 992, 3, 32, 3067, 432, 410, 3, 31251, 6006, 12019, 0, 0, 168, 2984, 2853, 4729, 55, 0, 0, 19, 26, 120, 5, 44796, 36216, 39511, 1, 0, 0, 323,-
41,r0,2, 1085062,r0,24, 1085062,r3,7, 1085062, 1049,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 409, 163, 4770, 3, 3143, 1130, 1, 851, 1003, 0, 268, 44407, 908, 3, 34, 3083, 422, 413, 3, 31690, 6439, 11345, 0, 0, 145, 2818, 2748, 4412, 53, 0, 0, 19, 25, 121, 2, 44601, 36389, 39612, 2, 0, 0, 338,-
42,r1,27, 1085063,r2,1, 1085063,r2,6, 1085063, 1043,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 397, 156, 4751, 2, 3125, 1115, 1, 854, 1005, 0, 268, 44244, 909, 3, 32, 3174, 441, 435, 3, 32338, 7232, 11379, 0, 0, 144, 2764, 2752, 4358, 53, 0, 0, 19, 26, 120, 2, 44783, 36153, 39455, 1, 0, 0, 330,-
43,r1,18, 1085032,r0,31, 1085032,r1,10, 1085032, 1045,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 316, 152, 5162, 4, 3420, 1207, 0, 972, 1104, 0, 276, 44706, 1040, 3, 33, 2933, 397, 410, 3, 31693, 6383, 12167, 0, 0, 175, 3061, 2947, 4759, 59, 0, 0, 19, 26, 143, 4, 44927, 36469, 39712, 1, 0, 0, 317,-
44,r3,10, 1085034,r1,28, 1085034,r3,6, 1085034, 1046,"  108e68:	e5933000 	ldr	r3, [r3]",SDC, 403, 158, 4868, 3, 3189, 1157, 1, 870, 1011, 1, 283, 44414, 925, 3, 34, 3088, 517, 516, 3, 31944, 6587, 11472, 0, 0, 154, 2766, 2700, 4481, 55, 0, 0, 19, 28, 212, 6, 45063, 36218, 39683, 2, 0, 0, 339,-
45,r0,4, 1085028,r0,16, 1085028,r0,26, 1085028, 1040,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 308, 149, 5249, 4, 3482, 1266, 1, 924, 1067, 0, 272, 44873, 999, 3, 32, 3109, 500, 436, 3, 31826, 6279, 12259, 0, 0, 172, 3056, 2879, 4875, 53, 0, 0, 19, 23, 120, 5, 45199, 36488, 39957, 1, 0, 0, 316,-
46,r1,0, 1085045,r2,8, 1085045,r2,21, 1085045, 1043,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 409, 159, 4748, 2, 3123, 1126, 1, 854, 1004, 0, 268, 44204, 909, 3, 32, 2920, 504, 412, 3, 32204, 6909, 11347, 0, 0, 144, 2781, 2706, 4370, 56, 0, 0, 19, 26, 328, 2, 44561, 36129, 39389, 1, 0, 0, 339,-
47,r1,29, 1085038,r1,20, 1085038,r2,2, 1085038, 1046,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 397, 154, 4940, 2, 3251, 1180, 1, 887, 1032, 0, 262, 44276, 950, 3, 32, 2945, 426, 416, 3, 31909, 6701, 11617, 0, 0, 157, 2905, 2787, 4573, 57, 0, 0, 19, 28, 119, 3, 44824, 36459, 39763, 1, 0, 0, 316,-
48,r1,8, 1085064,r0,28, 1085064,r0,25, 1085064, 1041,"  108e88:	e5832000 	str	r2, [r3]",benign, 301, 149, 4765, 4, 3160, 1128, 1, 864, 1013, 0, 269, 43817, 919, 3, 32, 3059, 435, 433, 3, 31261, 6110, 11316, 0, 0, 146, 2819, 2699, 4393, 55, 0, 0, 19, 24, 120, 4, 43862, 35619, 38968, 1, 0, 0, 320,-
49,r3,17, 1085029,r2,5, 1085029,r2,8, 1085029, 1042,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 401, 150, 4988, 2, 3292, 1182, 1, 907, 1050, 0, 277, 44618, 970, 3, 33, 2939, 429, 598, 3, 32029, 6873, 11827, 0, 0, 160, 2951, 2835, 4610, 54, 0, 0, 19, 25, 119, 3, 45226, 36497, 39792, 1, 0, 0, 322,-
50,r0,5, 1085061,r2,7, 1085061,r0,9, 1085061, 1045,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 421, 172, 5172, 2, 3421, 1201, 0, 972, 1105, 0, 277, 45085, 1040, 3, 33, 3108, 453, 412, 3, 32017, 6791, 12259, 0, 0, 175, 3107, 2964, 4740, 56, 0, 0, 19, 27, 120, 2, 45489, 36649, 39931, 1, 0, 0, 318,-
51,r2,29, 1085044,r2,10, 1085044,r3,20, 1085044, 1040,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 313, 154, 5240, 4, 3474, 1264, 0, 924, 1066, 0, 273, 44657, 999, 3, 33, 3622, 315, 429, 3, 31459, 6080, 12214, 0, 0, 172, 3089, 2918, 4886, 54, 0, 0, 19, 24, 120, 4, 45049, 36523, 39821, 1, 0, 0, 317,-
52,r0,12, 1085063,r3,24, 1085063,r3,3, 1085063, 1046,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 404, 155, 4936, 3, 3251, 1183, 1, 887, 1033, 0, 266, 44591, 950, 3, 34, 3083, 439, 424, 3, 32163, 7086, 11689, 0, 0, 157, 2866, 2771, 4570, 54, 0, 0, 19, 27, 122, 2, 44836, 36484, 39745, 2, 0, 0, 317,-
53,r2,6, 1085048,r1,29, 1085048,r3,17, 1085048, 1041,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 302, 150, 4764, 5, 3140, 1130, 1, 864, 1013, 0, 270, 43867, 919, 3, 32, 2950, 434, 412, 3, 31147, 6074, 11331, 0, 0, 146, 2781, 2740, 4407, 52, 0, 0, 19, 26, 127, 5, 44191, 35390, 38670, 1, 0, 0, 326,-
54,r1,10, 1085054,r3,25, 1085054,r3,15, 1085054, 1047,"  108e7c:	e5832000 	str	r2, [r3]",SDC, 393, 150, 4781, 2, 3169, 1141, 1, 856, 1002, 0, 277, 44139, 909, 3, 33, 3004, 433, 424, 3, 32001, 6819, 11471, 0, 0, 147, 2787, 2692, 4446, 53, 0, 0, 19, 25, 121, 2, 44520, 36138, 39575, 1, 0, 0, 316,-
55,r1,29, 1085046,r2,3, 1085046,r3,5, 1085046, 1051,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 405, 151, 4810, 3, 3198, 1136, 1, 868, 1014, 0, 266, 44445, 922, 3, 34, 3087, 499, 514, 3, 31463, 6121, 11436, 0, 0, 148, 2803, 2725, 4449, 53, 0, 0, 19, 22, 213, 5, 44735, 36603, 39839, 2, 0, 0, 336,-
56,r0,20, 1085037,r2,27, 1085037,r1,9, 1085037, 1045,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 414, 155, 5170, 2, 3424, 1210, 0, 972, 1104, 0, 271, 45211, 1040, 3, 33, 2905, 511, 432, 3, 32354, 7089, 12261, 0, 0, 175, 3034, 2936, 4746, 58, 0, 0, 19, 24, 143, 2, 45591, 37135, 40478, 1, 0, 0, 338,-
57,r2,22, 1085042,r2,6, 1085042,r1,5, 1085042, 1048,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 387, 148, 5110, 2, 3381, 1220, 1, 923, 1063, 0, 268, 44669, 992, 3, 32, 3089, 419, 411, 3, 31858, 6533, 12061, 0, 0, 168, 2993, 2882, 4724, 56, 0, 0, 19, 27, 120, 2, 45338, 36996, 40427, 1, 0, 0, 319,-
58,r3,30, 1085056,r3,25, 1085056,r3,17, 1085056, 1042,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 328, 172, 4976, 4, 3281, 1174, 1, 907, 1049, 0, 275, 44153, 970, 3, 33, 2899, 430, 426, 3, 31479, 6199, 11800, 0, 0, 160, 2933, 2821, 4616, 56, 0, 0, 19, 25, 296, 4, 44507, 36091, 39491, 1, 0, 0, 323,-
59,r3,1, 1085048,r3,9, 1085048,r0,1, 1085048, 1047,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 318, 161, 4970, 4, 3279, 1176, 1, 897, 1042, 0, 278, 44224, 960, 3, 32, 2963, 502, 410, 3, 31206, 6025, 11695, 0, 0, 158, 2909, 2823, 4592, 55, 0, 0, 19, 27, 121, 4, 44881, 36031, 39332, 1, 0, 0, 318,-
61,r0,7, 1085043,r3,28, 1085043,r1,27, 1085043, 1045,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 320, 25, 5203, 2, 3455, 1208, 1, 972, 1105, 0, 273, 44846, 1040, 3, 33, 3108, 428, 411, 3, 32279, 6700, 12247, 0, 0, 175, 3052, 2943, 4749, 56, 0, 0, 19, 24, 120, 2, 45666, 36917, 40172, 1, 0, 0, 316,-
63,r2,15, 1085053,r2,5, 1085053,r0,24, 1085053, 1046,"  108e7c:	e5832000 	str	r2, [r3]",benign, 314, 24, 4975, 2, 3286, 1185, 1, 887, 1033, 0, 259, 44289, 950, 3, 32, 3037, 411, 410, 3, 31662, 6464, 11660, 0, 0, 157, 2867, 2766, 4562, 56, 0, 0, 19, 28, 120, 2, 44577, 36450, 39752, 1, 0, 0, 339,-
64,r2,3, 1085042,r3,26, 1085042,r0,23, 1085042, 1050,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 396, 157, 4688, 2, 3087, 1102, 1, 851, 1001, 0, 256, 44101, 903, 3, 32, 2959, 503, 405, 3, 31636, 6669, 11226, 0, 0, 142, 2752, 2692, 4314, 53, 0, 0, 19, 26, 120, 2, 44248, 36012, 39499, 1, 0, 0, 319,-
65,r0,21, 1085056,r1,12, 1085056,r2,26, 1085056, 1044,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 303, 148, 4995, 4, 3294, 1201, 1, 882, 1034, 0, 275, 44347, 950, 3, 32, 3322, 313, 445, 3, 31230, 6004, 11775, 0, 0, 156, 2934, 2832, 4624, 52, 0, 0, 19, 24, 120, 4, 44442, 35993, 39484, 1, 0, 0, 328,-
66,r1,25, 1085061,r3,21, 1085061,r3,10, 1085061, 1042,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 416, 169, 4986, 3, 3292, 1181, 1, 907, 1050, 0, 277, 44989, 970, 3, 34, 3121, 684, 405, 3, 32334, 7059, 11882, 0, 0, 160, 2922, 2827, 4642, 56, 0, 0, 19, 27, 123, 2, 44616, 36683, 39944, 2, 0, 0, 321,-
67,r0,7, 1085038,r2,14, 1085038,r0,30, 1085038, 1043,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 394, 148, 4755, 2, 3126, 1116, 1, 854, 1005, 0, 275, 43845, 909, 3, 32, 3127, 424, 427, 3, 31749, 6619, 11368, 0, 0, 144, 2790, 2715, 4372, 52, 0, 0, 19, 25, 143, 2, 44549, 36038, 39316, 1, 0, 0, 330,-
68,r3,28, 1085028,r0,29, 1085028,r2,29, 1085028, 1049,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 307, 148, 4779, 4, 3148, 1136, 0, 851, 1002, 0, 276, 43585, 908, 3, 32, 2856, 433, 423, 3, 30480, 5376, 11237, 0, 0, 145, 2784, 2725, 4406, 54, 0, 0, 19, 25, 120, 4, 44167, 35414, 38779, 1, 0, 0, 318,-
69,r3,3, 1085047,r1,11, 1085047,r2,0, 1085047, 1046,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 398, 149, 4959, 3, 3256, 1181, 1, 887, 1033, 0, 267, 44373, 950, 3, 32, 3177, 422, 534, 4, 32055, 6704, 11665, 0, 0, 157, 2855, 2789, 4570, 55, 0, 0, 19, 28, 120, 2, 44736, 36365, 39664, 1, 0, 0, 368,-
70,r2,26, 1085060,r1,10, 1085060,r2,26, 1085060, 1043,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 326, 168, 4752, 4, 3124, 1120, 1, 854, 1005, 0, 267, 43537, 909, 3, 32, 2901, 426, 427, 3, 31599, 6540, 11245, 0, 0, 144, 2775, 2713, 4371, 53, 0, 0, 19, 26, 120, 4, 44397, 35585, 38887, 1, 0, 0, 324,-
71,r1,20, 1085038,r1,30, 1085038,r1,25, 1085038, 1046,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 406, 150, 4943, 2, 3251, 1183, 0, 887, 1033, 0, 273, 44910, 950, 3, 32, 2916, 421, 410, 3, 32238, 7219, 11676, 0, 0, 157, 2873, 2761, 4559, 54, 0, 0, 19, 28, 296, 2, 44864, 36279, 39760, 1, 0, 0, 316,-
72,r3,7, 1085057,r2,8, 1085057,r3,6, 1085057, 1045,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 411, 158, 5172, 2, 3418, 1197, 1, 972, 1105, 0, 274, 45085, 1040, 3, 33, 3135, 435, 416, 3, 31984, 6645, 12242, 0, 0, 175, 3089, 2942, 4757, 59, 0, 0, 19, 26, 121, 2, 45246, 36831, 40336, 1, 0, 0, 328,-
73,r1,1, 1085046,r0,20, 1085046,r2,12, 1085046, 1042,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 404, 151, 4991, 2, 3293, 1176, 1, 907, 1050, 0, 277, 45004, 970, 3, 33, 2900, 434, 407, 3, 31868, 6683, 11828, 0, 0, 160, 2919, 2835, 4615, 54, 0, 0, 19, 25, 121, 3, 45005, 37015, 40333, 1, 0, 0, 317,-
0,r0,7, 1085057,r1,26, 1085057,r3,10, 1085057, 1038,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 314, 24, 4719, 2, 3110, 1107, 1, 849, 1002, 0, 269, 44078, 904, 3, 32, 3128, 394, 591, 3, 31763, 6825, 11300, 0, 0, 142, 2784, 2729, 4357, 53, 0, 0, 19, 26, 143, 2, 44923, 35707, 39002, 1, 0, 0, 324,-
1,r1,20, 1085047,r2,16, 1085047,r2,23, 1085047, 1043,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 393, 151, 4753, 2, 3122, 1120, 1, 854, 1005, 0, 275, 44110, 909, 3, 32, 2965, 424, 410, 3, 31803, 6767, 11320, 0, 0, 144, 2770, 2713, 4373, 55, 0, 0, 19, 26, 143, 2, 44844, 35852, 39213, 1, 0, 0, 326,-
2,r3,11, 1085064,r1,26, 1085064,r3,30, 1085064, 1041,"  108e88:	e5832000 	str	r2, [r3]",SDC, 319, 162, 4911, 4, 3236, 1166, 1, 887, 1031, 1, 284, 44163, 946, 3, 33, 2949, 458, 469, 3, 31158, 5977, 11590, 0, 0, 155, 2869, 2777, 4559, 56, 0, 0, 19, 24, 120, 5, 44297, 35909, 39189, 1, 0, 0, 319,-
3,r3,18, 1085043,r3,8, 1085043,r3,5, 1085043, 1044,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 390, 148, 4993, 2, 3293, 1196, 1, 882, 1034, 0, 280, 45001, 950, 3, 32, 3034, 386, 405, 3, 31808, 6682, 11855, 0, 0, 156, 2946, 2848, 4634, 55, 0, 0, 19, 24, 121, 2, 45059, 36511, 39938, 1, 0, 0, 318,-
4,r1,24, 1085036,r0,29, 1085036,r3,9, 1085036, 1038,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",SDC, 306, 149, 4677, 5, 3090, 1110, 0, 842, 990, 0, 265, 43092, 892, 3, 33, 3436, 399, 413, 3, 31154, 5885, 11245, 0, 0, 141, 2768, 2683, 4332, 53, 0, 0, 19, 27, 121, 6, 44106, 35432, 38892, 2, 0, 0, 336,-
5,r3,14, 1085058,r1,19, 1085058,r0,0, 1085058, 1040,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 448, 198, 5239, 2, 3487, 1266, 1, 924, 1067, 0, 269, 44996, 999, 3, 32, 3344, 421, 415, 4, 32230, 6982, 12249, 0, 0, 172, 3073, 2912, 4897, 54, 0, 0, 19, 24, 139, 2, 45879, 37317, 40705, 1, 0, 0, 328,-
